Counter	Image	Merger	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
28	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	0	1	0	0	0.5064046828688937	-1.879983285537966	2.960572142912525	-0.017363431768810632	-0.005034206817632949	1.3472	0.06491051194270854
29	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	0	1	0	0	0.5391200009381129	-1.8720131500222903	2.8896747928216575	-0.001939496251206961	0.0014272816488336802	1.24	0.09956464051017877
30	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	0	1	0	0	0.5379697631086656	-1.886575117274699	2.8730576333459816	-0.009569924360567241	0.00033581892490861133	1.246	0.07921092216318876
31	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	0	1	0	0	0.545977428336514	-1.8530694337072333	2.8429773581119697	0.0078060947175591575	0.0033926497869501407	1.2051	0.11388759974674069
32	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	0	1	0	0	0.4931557592076367	-1.7938357432798802	2.785164188150672	0.03686454668990496	0.014776516723770103	1.1282	0.1191478376471286
33	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	0	1	0	0	0.4781236868202752	-1.7931991964634648	2.779656581923527	-0.011842280148154093	0.0037349658080346316	1.137	0.09359310553366215
34	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	0	1	0	0	0.5024132169523249	-1.8266192869530886	2.7828553575713864	0.01599102054975149	0.013381269316859488	1.1191	0.13335144428464507
35	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	0	1	0	0	0.5023113895592981	-1.8481922128431332	2.8137238640309947	-0.016130394393452423	0.008486692260884889	1.1827	0.09913145269003297
36	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	0	1	0	0	0.5055624522176746	-1.8362419447419116	2.774069235447909	0.0025765007087370723	0.009959479075836516	1.1323	0.09044701954757321
37	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_005.fits	0	0.05	1	1	0	0	0.4877469635752466	-1.7381553085563328	2.7513563760635207	-0.0563359409127888	-0.0050745989385717815	0.8236	0.06616712891169613
38	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_010.fits	0	0.1	1	1	0	0	0.5120051912211168	-1.6657456395484747	2.6689768670345977	-0.011668990522518156	0.006935595274440441	0.7472	0.07706575290332869
39	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_030.fits	0	0.29	1	1	0	0	0.5067365473536359	-1.5913703953603628	2.63009700891299	-0.030773459112382304	0.011020742841422142	0.744	0.09516069217584641
40	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_050.fits	0	0.49	1	1	0	0	0.4639234511283299	-1.7873466882349223	2.717857252825234	0.001193088268754184	0.003326920043535965	0.807	0.13092232563788206
41	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_200.fits	0	1.96	1	1	0	0	0.5029110684941426	-1.9316791363983505	3.0333069495650067	-0.013746200403389301	0.013894285463887183	1.594	0.10064235037512621
42	isolated_galaxies/m0.333_fg0.1/rot_45/broadband_005.fits	0	0.05	1	1	0	0	0.5138611475025792	-1.7441905948644734	2.7703537181223714	-0.08025633216664065	-0.006012867696904124	0.8459	0.07881033260016139
43	isolated_galaxies/m0.333_fg0.1/rot_45/broadband_010.fits	0	0.1	1	1	0	0	0.5183338060524345	-1.7324476996705227	2.776046058436096	-0.05574820957821897	0.0008636840229266936	0.8396	0.08533295833455375
44	isolated_galaxies/m0.333_fg0.1/rot_45/broadband_030.fits	0	0.29	1	1	0	0	0.5189577550645459	-1.7596488707327624	2.7923289088551906	-0.05897983199926161	-0.004623990986424378	0.8855	0.09107235533676364
45	isolated_galaxies/m0.333_fg0.1/rot_45/broadband_050.fits	0	0.49	1	1	0	0	0.4988132179980936	-1.7400543597738287	2.816465800346874	-0.042383551162088355	-0.004358525337060953	0.8785	0.14127700125225104
46	isolated_galaxies/m0.333_fg0.1/rot_45/broadband_100.fits	0	0.98	1	1	0	0	0.5445679936272142	-1.714051617696078	2.810375543028142	0.02532272492562668	0.002362767757297505	1.0324	0.15955545901025847
47	isolated_galaxies/m0.333_fg0.1/rot_45/broadband_200.fits	0	1.96	1	1	0	0	0.5435605779104987	-2.0807825531590005	3.5881164437331563	-0.0840420846103016	-0.006476158208591766	2.323	0.19872023316483378
48	isolated_galaxies/m1_fg0.1/rot_45/broadband_005.fits	0	0.05	1	1	0	0	0.50036815385916	-1.7200436188788208	2.7727903383438464	-0.04699427139789091	-0.0019497867906421683	0.8507	0.05725102379687021
49	isolated_galaxies/m1_fg0.1/rot_45/broadband_010.fits	0	0.1	1	1	0	0	0.5105776400039183	-1.7547682173167212	2.7695845696229346	-0.03967535530146975	9.197408533971481e-05	0.8436	0.05832573204138266
50	isolated_galaxies/m1_fg0.1/rot_45/broadband_020.fits	0	0.2	1	1	0	0	0.4774387502528514	-1.7382567896044068	2.757585551022956	-0.04136994619691483	-0.006768290890735408	0.8472	0.07569312368000893
51	isolated_galaxies/m1_fg0.1/rot_45/broadband_030.fits	0	0.29	1	1	0	0	0.5225772249763593	-1.7385870392315057	2.801999024796027	-0.02499113476626773	0.0031373235591530078	0.8509	0.08043498645214493
52	isolated_galaxies/m1_fg0.1/rot_45/broadband_040.fits	0	0.39	1	1	0	0	0.5175895827377558	-1.7540585707758514	2.776765031843051	-0.03953196867636919	-0.0071221428233524935	0.8687	0.08599775021812275
53	isolated_galaxies/m1_fg0.1/rot_45/broadband_050.fits	0	0.49	1	1	0	0	0.48334831744808077	-1.7255915694587278	2.8252600341909284	-0.016872316674793008	0.006937692544538101	0.8785	0.11615788174767949
54	isolated_galaxies/m1_fg0.1/rot_45/broadband_060.fits	0	0.59	1	1	0	0	0.5148099464265887	-1.740923696324375	2.783025808865948	-0.041594903062004404	-0.010077716195441767	0.861	0.07931855428781
55	isolated_galaxies/m1_fg0.1/rot_45/broadband_100.fits	0	0.98	1	1	0	0	0.5233171689603843	-1.7613569509406843	2.8661465387329836	-0.032027872466264325	-0.0004696335625459402	0.9406	0.10472890281488952
56	isolated_galaxies/m1_fg0.1/rot_45/broadband_200.fits	0	1.96	1	1	0	0	0.534029396557655	-2.046395418122878	3.540392114906941	-0.05409970301097139	0.014729135371456698	2.0811	0.18398588146085537
57	isolated_galaxies/m1_fg0.3/rot_45/broadband_005.fits	0	0.05	1	1	0	0	0.4759814551973738	-1.7539788293975176	2.7859822392577565	-0.02824293277146879	-0.0021567400115218914	0.8676	0.08336219826859528
58	isolated_galaxies/m1_fg0.3/rot_45/broadband_010.fits	0	0.1	1	1	0	0	0.502001990551492	-1.686507961651021	2.6943035286064787	-0.017861264846351865	0.0034555592439047362	0.7987	0.05386730504883327
59	isolated_galaxies/m1_fg0.3/rot_45/broadband_020.fits	0	0.2	1	1	0	0	0.46178600107219614	-1.6873651347122667	2.6696315585187635	-0.010022006044867299	0.004139419597008837	0.7839	0.07682761933614793
